loan_id,date_key,grade_key,purpose_key,ownership_key,status_key,term_months,term_label,loan_amnt,int_rate,installment,emp_length,emp_length_num,annual_inc,annual_inc_capped,annual_inc_flagged,dti,dti_band,out_prncp,total_pymnt,total_rec_prncp,total_rec_int,recoveries,collection_recovery_fee,delinq_2yrs,revol_util,total_acc,loan_to_income_pct,repayment_progress_pct,income_band,loan_size_band
101375,20250601,5,3,3,2,60,60 months,22300,22.36,620.47,5 years,5,39200,39200,0,31.99,Very High (30+),13957.89,9244.26,7857.62,1386.64,0.0,0.0,0,44.3,26,56.89,35.24,30–50K,Very Large (20K+)
101376,20250301,25,6,3,2,60,60 months,15000,25.02,440.45,1 year,1,99500,99500,0,4.18,Low (0–10),12975.51,2233.68,1898.63,335.05,0.0,0.0,1,60.7,9,15.08,12.66,75–100K,Large (10–20K)
101377,20240801,12,7,2,2,60,60 months,16900,16.33,413.94,7 years,7,45200,45200,0,23.07,High (20–30),10188.81,8245.88,7009.0,1236.88,0.0,0.0,0,84.6,24,37.39,41.47,30–50K,Large (10–20K)
101378,20241001,27,7,1,4,36,36 months,32400,18.65,1181.93,< 1 year,0,51500,51500,0,26.51,High (20–30),10021.84,27047.06,22990.0,4057.06,0.0,0.0,2,22.7,35,62.91,70.96,50–75K,Very Large (20K+)
101379,20260601,26,3,1,2,36,36 months,6300,24.61,249.19,2 years,2,40400,40400,0,19.57,Medium (10–20),1927.89,5294.68,4500.48,794.2,0.0,0.0,1,9.2,10,15.59,71.44,30–50K,Medium (5–10K)
101380,20250901,30,3,1,2,60,60 months,11900,18.42,304.91,1 year,1,84800,84800,0,36.82,Very High (30+),8026.65,4670.65,3970.05,700.6,0.0,0.0,2,14.7,34,14.03,33.36,75–100K,Large (10–20K)
101381,20240801,2,3,1,2,60,60 months,16200,8.02,328.63,7 years,7,95200,95200,0,2.75,Low (0–10),8090.24,9401.89,7991.61,1410.28,0.0,0.0,0,6.7,33,17.02,49.33,75–100K,Large (10–20K)
101382,20260401,6,3,1,2,60,60 months,8700,14.15,203.11,3 years,3,66400,66400,0,18.31,Medium (10–20),3601.83,6006.74,5105.73,901.01,0.0,0.0,1,30.6,25,13.1,58.69,50–75K,Medium (5–10K)
101383,20251101,28,1,1,2,36,36 months,14000,26.46,567.5,< 1 year,0,87600,87600,0,11.9,Medium (10–20),11672.85,4034.67,3429.47,605.2,0.0,0.0,0,91.8,20,15.98,24.5,75–100K,Large (10–20K)
101384,20260201,18,5,1,2,36,36 months,13200,23.39,513.66,5 years,5,58500,58500,0,26.1,High (20–30),5080.32,9535.08,8104.82,1430.26,0.0,0.0,2,77.0,9,22.56,61.4,50–75K,Large (10–20K)
101385,20260301,30,3,1,5,60,60 months,30700,28.87,972.05,2 years,2,96600,96600,0,33.92,Very High (30+),12545.21,19319.38,16421.47,2897.91,0.0,0.0,2,89.7,30,31.78,53.49,75–100K,Very Large (20K+)
101386,20240701,32,3,3,2,60,60 months,12100,17.87,306.41,1 year,1,40000,40000,0,24.39,High (20–30),8245.88,4207.31,3576.21,631.1,0.0,0.0,3,23.9,34,30.25,29.56,30–50K,Large (10–20K)
101387,20250101,19,2,2,2,60,60 months,5400,27.23,165.63,1 year,1,47300,47300,0,8.41,Low (0–10),4204.9,1465.0,1245.25,219.75,0.0,0.0,2,83.3,9,11.42,23.06,30–50K,Medium (5–10K)
101388,20250101,11,3,3,2,36,36 months,12200,28.62,508.73,10+ years,10,57900,57900,0,25.63,High (20–30),7636.43,6053.3,5145.31,907.99,0.0,0.0,1,61.7,22,21.07,42.17,50–75K,Large (10–20K)
101389,20260101,10,2,1,1,60,60 months,33200,26.98,1013.38,3 years,3,78800,78800,0,27.66,High (20–30),20543.58,13828.96,11754.62,2074.34,7077.09,1273.88,0,64.6,39,42.13,35.41,75–100K,Very Large (20K+)
101390,20251201,8,7,3,2,36,36 months,13100,25.49,524.25,5 years,5,64600,64600,0,10.45,Medium (10–20),7537.14,6897.72,5863.06,1034.66,0.0,0.0,0,14.5,30,20.28,44.76,50–75K,Large (10–20K)
101391,20251101,32,6,1,2,36,36 months,8000,26.16,323.01,1 year,1,73000,73000,0,3.43,Low (0–10),7582.99,750.61,638.02,112.59,0.0,0.0,5,23.4,36,10.96,7.98,50–75K,Medium (5–10K)
101392,20241201,12,3,1,2,36,36 months,27600,21.47,1046.5,3 years,3,88900,88900,0,18.55,Medium (10–20),8784.89,19204.81,16324.09,2880.72,0.0,0.0,1,58.3,7,31.05,59.15,75–100K,Very Large (20K+)
101393,20251201,6,1,2,2,60,60 months,11000,26.36,331.69,2 years,2,53700,53700,0,31.4,Very High (30+),10424.25,601.72,511.46,90.26,0.0,0.0,1,67.3,15,20.48,4.65,50–75K,Large (10–20K)
101394,20240901,13,3,1,2,36,36 months,13900,30.41,593.2,2 years,2,78300,78300,0,17.65,Medium (10–20),10786.77,3278.58,2786.79,491.79,0.0,0.0,0,33.1,12,17.75,20.05,75–100K,Large (10–20K)
101395,20260501,15,5,3,2,36,36 months,10200,25.32,407.28,1 year,1,38000,38000,0,26.59,High (20–30),4197.11,6533.5,5553.47,980.03,0.0,0.0,2,55.8,21,26.84,54.45,30–50K,Large (10–20K)
101396,20250101,20,5,1,2,36,36 months,11200,18.29,406.54,10+ years,10,27800,27800,0,12.94,Medium (10–20),4794.62,6673.96,5672.87,1001.09,0.0,0.0,0,73.6,3,40.29,50.65,Under 30K,Large (10–20K)
101397,20251001,22,3,3,3,60,60 months,30900,21.01,836.12,10+ years,10,97800,97800,0,30.62,Very High (30+),22754.76,9821.62,8348.38,1473.24,4619.27,831.47,1,52.7,6,31.6,27.02,75–100K,Very Large (20K+)
101398,20250901,8,1,3,5,60,60 months,31900,8.35,652.17,10+ years,10,44600,44600,0,34.22,Very High (30+),16028.21,18689.38,15885.97,2803.41,0.0,0.0,0,69.4,24,71.52,49.8,30–50K,Very Large (20K+)
101399,20240701,10,3,2,2,60,60 months,21100,19.7,555.5,5 years,5,60400,60400,0,8.1,Low (0–10),15437.75,7598.11,6458.39,1139.72,0.0,0.0,0,42.7,7,34.93,30.61,50–75K,Very Large (20K+)
101400,20240801,4,1,3,2,36,36 months,15100,27.31,618.97,10+ years,10,146000,146000,0,18.65,Medium (10–20),12894.58,3141.69,2670.44,471.25,0.0,0.0,0,66.4,24,10.34,17.69,Over 100K,Large (10–20K)
101401,20240901,2,6,3,2,60,60 months,22600,15.93,548.75,7 years,7,62800,62800,0,16.41,Medium (10–20),17081.19,8678.02,7376.32,1301.7,0.0,0.0,0,27.0,12,35.99,32.64,50–75K,Very Large (20K+)
101402,20250201,14,6,1,2,60,60 months,13700,14.76,324.2,< 1 year,0,71200,71200,0,26.69,High (20–30),7002.3,8436.8,7171.28,1265.52,0.0,0.0,1,5.8,30,19.24,52.35,50–75K,Large (10–20K)
101403,20260401,3,6,1,2,60,60 months,27700,17.38,694.09,5 years,5,63100,63100,0,26.67,High (20–30),22651.74,6913.98,5876.88,1037.1,0.0,0.0,0,13.5,39,43.9,21.22,50–75K,Very Large (20K+)
101404,20260601,15,4,1,2,36,36 months,16600,12.16,552.63,10+ years,10,86100,86100,0,7.74,Low (0–10),11680.23,7028.98,5974.63,1054.35,0.0,0.0,0,71.5,6,19.28,35.99,75–100K,Large (10–20K)
101405,20251001,20,3,1,2,36,36 months,7900,26.68,321.16,5 years,5,60300,60300,0,3.54,Low (0–10),6829.21,1812.96,1541.02,271.94,0.0,0.0,2,81.4,39,13.1,19.51,50–75K,Medium (5–10K)
101406,20241001,2,4,1,2,36,36 months,28600,23.05,1107.84,7 years,7,36800,36800,0,7.25,Low (0–10),14213.64,14850.25,12622.71,2227.54,0.0,0.0,0,73.7,26,77.72,44.14,30–50K,Very Large (20K+)
101407,20250901,8,4,3,2,36,36 months,6200,26.13,250.23,1 year,1,79100,79100,0,24.39,High (20–30),4662.08,2211.97,1880.17,331.8,0.0,0.0,1,66.8,5,7.84,30.33,75–100K,Medium (5–10K)
101408,20250901,5,6,1,2,60,60 months,34900,16.73,862.3,5 years,5,59000,59000,0,5.94,Low (0–10),24940.8,14949.53,12707.1,2242.43,0.0,0.0,1,15.8,4,59.15,36.41,50–75K,Very Large (20K+)
101409,20250701,18,3,1,2,60,60 months,34800,30.86,1144.35,3 years,3,39800,39800,0,36.89,Very High (30+),28253.01,6932.86,5892.93,1039.93,0.0,0.0,0,35.4,6,87.44,16.93,30–50K,Very Large (20K+)
101410,20250901,20,5,2,2,36,36 months,13500,31.96,587.68,7 years,7,57200,57200,0,28.05,High (20–30),6860.02,7519.73,6391.77,1127.96,0.0,0.0,0,49.7,28,23.6,47.35,50–75K,Large (10–20K)
101411,20250401,7,3,1,2,60,60 months,24000,26.58,726.84,2 years,2,78700,78700,0,17.07,Medium (10–20),11079.66,15883.85,13501.27,2382.58,0.0,0.0,0,94.3,26,30.5,56.26,75–100K,Very Large (20K+)
101412,20240701,9,5,3,2,60,60 months,15100,26.44,456.04,10+ years,10,36600,36600,0,14.1,Medium (10–20),7943.75,7822.11,6648.79,1173.32,0.0,0.0,0,24.3,18,41.26,44.03,30–50K,Large (10–20K)
101413,20260101,3,5,3,2,36,36 months,29100,27.16,1190.51,1 year,1,75500,75500,0,23.23,High (20–30),24207.37,5887.56,5004.43,883.13,0.0,0.0,0,12.5,8,38.54,17.2,75–100K,Very Large (20K+)
101414,20260101,9,2,1,2,60,60 months,25700,16.27,628.67,10+ years,10,54900,54900,0,10.58,Medium (10–20),14109.47,15270.03,12979.53,2290.5,0.0,0.0,0,41.8,12,46.81,50.5,50–75K,Very Large (20K+)
101415,20241001,15,3,3,2,60,60 months,13400,23.78,383.78,5 years,5,96500,96500,0,2.13,Low (0–10),11546.05,3372.65,2866.75,505.9,0.0,0.0,0,52.1,34,13.89,21.39,75–100K,Large (10–20K)
101416,20251001,13,2,3,2,60,60 months,26300,28.4,825.23,2 years,2,43200,43200,0,28.8,High (20–30),18176.1,11943.36,10151.86,1791.5,0.0,0.0,1,74.7,17,60.88,38.6,30–50K,Very Large (20K+)
101417,20251101,3,3,3,2,36,36 months,6100,10.28,197.63,< 1 year,0,68800,68800,0,15.15,Medium (10–20),4548.89,2074.77,1763.55,311.22,0.0,0.0,0,74.4,37,8.87,28.91,50–75K,Medium (5–10K)
101418,20251001,11,1,3,2,36,36 months,12200,26.33,493.69,2 years,2,42800,42800,0,34.04,Very High (30+),7940.96,4850.72,4123.11,727.61,0.0,0.0,0,51.1,3,28.5,33.8,30–50K,Large (10–20K)
101419,20250701,27,3,2,2,60,60 months,8100,28.65,255.39,10+ years,10,63600,63600,0,7.05,Low (0–10),3076.46,5653.19,4805.21,847.98,0.0,0.0,1,61.7,20,12.74,59.32,50–75K,Medium (5–10K)
101420,20260101,15,3,1,2,60,60 months,6000,28.38,188.19,10+ years,10,70800,70800,0,16.08,Medium (10–20),3770.25,2763.36,2348.86,414.5,0.0,0.0,1,60.4,13,8.47,39.15,50–75K,Medium (5–10K)
101421,20251001,14,2,1,2,36,36 months,11300,10.9,369.41,1 year,1,42500,42500,0,14.92,Medium (10–20),3732.52,8906.81,7570.79,1336.02,0.0,0.0,0,28.9,13,26.59,67.0,30–50K,Large (10–20K)
101422,20240701,12,3,3,2,60,60 months,18400,19.12,478.52,10+ years,10,37300,37300,0,29.07,High (20–30),14986.71,5405.14,4594.37,810.77,0.0,0.0,0,16.0,31,49.33,24.97,30–50K,Large (10–20K)
101423,20250101,5,7,1,2,60,60 months,24500,17.81,619.61,3 years,3,83000,83000,0,25.35,High (20–30),10607.99,13936.03,11845.63,2090.4,0.0,0.0,0,13.3,39,29.52,48.35,75–100K,Very Large (20K+)
101424,20251201,29,3,2,2,36,36 months,3600,16.45,127.37,1 year,1,35400,35400,0,32.27,Very High (30+),2261.58,1820.43,1547.37,273.06,0.0,0.0,2,41.3,33,10.17,42.98,30–50K,Small (<5K)
101425,20250701,14,3,2,2,60,60 months,16800,26.44,507.39,2 years,2,65000,65000,0,14.96,Medium (10–20),10315.38,8864.67,7534.97,1329.7,0.0,0.0,0,68.7,4,25.85,44.85,50–75K,Large (10–20K)
101426,20260201,24,3,1,2,36,36 months,19300,31.75,837.92,5 years,5,70700,70700,0,29.8,High (20–30),14052.75,7917.07,6729.51,1187.56,0.0,0.0,1,46.4,14,27.3,34.87,50–75K,Large (10–20K)
101427,20250801,13,5,3,2,36,36 months,16100,10.71,524.89,< 1 year,0,38700,38700,0,24.25,High (20–30),12550.25,3930.61,3341.02,589.59,0.0,0.0,0,25.9,35,41.6,20.75,30–50K,Large (10–20K)
101428,20250101,27,3,3,2,36,36 months,13600,21.06,512.8,< 1 year,0,49900,49900,0,5.75,Low (0–10),11324.58,2670.02,2269.52,400.5,0.0,0.0,0,70.7,14,27.25,16.69,30–50K,Large (10–20K)
101429,20260201,11,2,3,2,60,60 months,6300,17.23,157.35,5 years,5,56700,56700,0,25.06,High (20–30),3289.25,3099.72,2634.76,464.96,0.0,0.0,0,25.1,35,11.11,41.82,50–75K,Medium (5–10K)
101430,20260501,2,3,2,2,60,60 months,6600,9.84,139.71,3 years,3,94600,94600,0,29.2,High (20–30),4434.02,2582.07,2194.76,387.31,0.0,0.0,0,90.3,35,6.98,33.25,75–100K,Medium (5–10K)
101431,20251001,14,2,2,2,36,36 months,13800,28.91,577.62,5 years,5,119600,119600,0,8.44,Low (0–10),5010.79,10657.74,9059.08,1598.66,0.0,0.0,0,11.6,7,11.54,65.65,Over 100K,Large (10–20K)
101432,20240701,10,2,2,2,60,60 months,6500,10.78,140.61,2 years,2,38400,38400,0,19.04,Medium (10–20),5091.29,1989.73,1691.27,298.46,0.0,0.0,1,86.2,12,16.93,26.02,30–50K,Medium (5–10K)
101433,20250201,11,4,3,2,36,36 months,4400,13.5,149.32,3 years,3,58800,58800,0,7.08,Low (0–10),4027.01,525.52,446.69,78.83,0.0,0.0,0,55.5,32,7.48,10.15,50–75K,Small (<5K)
101434,20250801,11,3,3,2,36,36 months,15800,11.46,520.72,3 years,3,124900,124900,0,15.78,Medium (10–20),11803.75,5878.98,4997.13,881.85,0.0,0.0,0,83.8,35,12.65,31.63,Over 100K,Large (10–20K)
101435,20260301,23,3,1,6,36,36 months,23400,22.59,900.81,5 years,5,71600,71600,0,27.58,High (20–30),8035.67,15414.55,13102.37,2312.18,0.0,0.0,1,53.9,23,32.68,55.99,50–75K,Very Large (20K+)
101436,20260301,1,3,3,2,60,60 months,29000,24.83,848.3,1 year,1,63300,63300,0,31.12,Very High (30+),17157.87,12319.37,10471.46,1847.91,0.0,0.0,0,40.5,20,45.81,36.11,50–75K,Very Large (20K+)
101437,20250601,3,3,3,2,60,60 months,20800,23.16,588.28,3 years,3,41000,41000,0,30.31,Very High (30+),14075.37,7862.76,6683.35,1179.41,0.0,0.0,0,44.5,5,50.73,32.13,30–50K,Very Large (20K+)
101438,20240801,5,3,1,2,60,60 months,2100,9.23,43.83,5 years,5,80200,80200,0,32.34,Very High (30+),1003.4,1219.57,1036.63,182.94,0.0,0.0,0,12.4,21,2.62,49.36,75–100K,Small (<5K)
101439,20260401,32,3,1,2,36,36 months,18000,18.41,654.45,1 year,1,131400,131400,0,21.44,High (20–30),15328.46,4148.49,3526.22,622.27,0.0,0.0,3,15.9,18,13.7,19.59,Over 100K,Large (10–20K)
101440,20251101,14,3,1,2,60,60 months,27400,29.57,879.26,5 years,5,102900,102900,0,25.55,High (20–30),10974.47,18431.35,15666.65,2764.7,0.0,0.0,0,85.9,36,26.63,57.18,Over 100K,Very Large (20K+)
101441,20250101,9,3,3,2,60,60 months,22400,14.53,527.38,1 year,1,50800,50800,0,25.23,High (20–30),11594.62,13177.26,11200.67,1976.59,0.0,0.0,0,94.4,12,44.09,50.0,50–75K,Very Large (20K+)
101442,20251101,19,3,1,2,36,36 months,16000,14.61,551.59,7 years,7,66900,66900,0,10.51,Medium (10–20),15165.62,2919.22,2481.34,437.88,0.0,0.0,0,34.4,15,23.92,15.51,50–75K,Large (10–20K)
101443,20250101,21,3,3,2,36,36 months,23500,32.37,1028.36,10+ years,10,66900,66900,0,29.86,High (20–30),18790.82,6930.81,5891.19,1039.62,0.0,0.0,0,28.6,21,35.13,25.07,50–75K,Very Large (20K+)
101444,20260301,4,7,1,2,36,36 months,9500,13.23,321.15,3 years,3,86300,86300,0,10.83,Medium (10–20),4110.46,5675.46,4824.14,851.32,0.0,0.0,0,70.3,14,11.01,50.78,75–100K,Medium (5–10K)
101445,20240901,3,3,2,2,36,36 months,17100,25.3,682.61,5 years,5,75200,75200,0,20.89,High (20–30),11069.37,8252.35,7014.5,1237.85,0.0,0.0,0,76.8,19,22.74,41.02,75–100K,Large (10–20K)
101446,20260101,9,5,2,2,36,36 months,25400,15.35,884.86,2 years,2,82300,82300,0,29.32,High (20–30),11180.56,16941.17,14399.99,2541.18,0.0,0.0,0,78.5,14,30.86,56.69,75–100K,Very Large (20K+)
101447,20260501,4,7,3,2,60,60 months,26200,23.82,750.99,7 years,7,101700,101700,0,29.43,High (20–30),9000.18,20698.23,17593.5,3104.73,0.0,0.0,1,87.3,7,25.76,67.15,Over 100K,Very Large (20K+)
101448,20250101,12,3,1,2,36,36 months,25500,19.41,940.02,5 years,5,163800,149500,1,17.33,Medium (10–20),11496.71,17511.19,14884.51,2626.68,0.0,0.0,0,26.4,25,15.57,58.37,Over 100K,Very Large (20K+)
101449,20260201,11,3,2,2,60,60 months,28200,28.13,880.24,2 years,2,45500,45500,0,26.2,High (20–30),20849.89,8126.84,6907.81,1219.03,0.0,0.0,0,11.2,28,61.98,24.5,30–50K,Very Large (20K+)
101450,20250801,6,3,3,2,60,60 months,8900,12.19,198.83,10+ years,10,42500,42500,0,12.71,Medium (10–20),7303.54,2660.09,2261.08,399.01,0.0,0.0,0,34.3,37,20.94,25.41,30–50K,Medium (5–10K)
101451,20260101,10,4,1,2,60,60 months,10800,13.76,249.96,1 year,1,46200,46200,0,18.52,Medium (10–20),9453.86,1476.16,1254.74,221.42,0.0,0.0,0,82.4,27,23.38,11.62,30–50K,Large (10–20K)
101452,20250501,4,3,3,2,36,36 months,22400,18.5,815.44,3 years,3,191600,149500,1,16.92,Medium (10–20),14667.09,8728.12,7418.9,1309.22,0.0,0.0,0,24.7,38,11.69,33.12,Over 100K,Very Large (20K+)
101453,20240801,13,3,1,2,60,60 months,11100,25.83,331.22,3 years,3,79900,79900,0,18.32,Medium (10–20),3575.67,8059.32,6850.42,1208.9,0.0,0.0,0,71.2,39,13.89,61.72,75–100K,Large (10–20K)
101454,20260401,10,3,3,2,60,60 months,9600,25.34,283.69,2 years,2,74200,74200,0,15.16,Medium (10–20),8901.6,1351.64,1148.89,202.75,0.0,0.0,0,53.5,9,12.94,11.97,50–75K,Medium (5–10K)
101455,20250601,28,5,1,2,60,60 months,20000,13.94,464.74,< 1 year,0,78400,78400,0,5.82,Low (0–10),17229.61,5245.05,4458.29,786.76,0.0,0.0,2,62.5,20,25.51,22.29,75–100K,Large (10–20K)
101456,20250201,17,3,1,2,60,60 months,31500,25.84,940.14,10+ years,10,64800,64800,0,16.77,Medium (10–20),11601.24,24108.59,20492.3,3616.29,0.0,0.0,0,87.8,32,48.61,65.05,50–75K,Very Large (20K+)
101457,20260501,25,3,3,2,36,36 months,9600,21.2,362.67,10+ years,10,70200,70200,0,36.38,Very High (30+),6095.94,4553.52,3870.49,683.03,0.0,0.0,1,61.7,22,13.68,40.32,50–75K,Medium (5–10K)
101458,20250401,15,3,3,2,60,60 months,21700,25.53,643.68,5 years,5,82400,82400,0,20.21,High (20–30),11283.61,12452.29,10584.45,1867.84,0.0,0.0,1,92.5,24,26.33,48.78,75–100K,Very Large (20K+)
101459,20250201,11,3,1,2,60,60 months,8800,29.14,280.08,5 years,5,87000,87000,0,18.97,Medium (10–20),5165.47,3988.02,3389.82,598.2,0.0,0.0,0,71.0,19,10.11,38.52,75–100K,Medium (5–10K)
101460,20241201,33,3,1,2,60,60 months,32800,36.3,1191.52,3 years,3,45700,45700,0,12.91,Medium (10–20),28774.58,5633.06,4788.1,844.96,0.0,0.0,1,11.7,31,71.77,14.6,30–50K,Very Large (20K+)
101461,20251001,23,2,3,2,60,60 months,31600,24.77,923.25,10+ years,10,79000,79000,0,18.51,Medium (10–20),17852.27,17641.68,14995.43,2646.25,0.0,0.0,1,32.3,33,40.0,47.45,75–100K,Very Large (20K+)
101462,20241001,23,3,2,1,60,60 months,32300,31.55,1075.97,2 years,2,63400,63400,0,32.26,Very High (30+),17909.97,14601.07,12410.91,2190.16,1938.8,348.98,0,26.2,28,50.95,38.42,50–75K,Very Large (20K+)
101463,20250501,25,3,3,1,36,36 months,9900,32.87,435.98,2 years,2,79300,79300,0,13.03,Medium (10–20),7393.36,3333.37,2833.36,500.01,1081.05,194.59,1,14.3,18,12.48,28.62,75–100K,Medium (5–10K)
101464,20260401,21,5,1,2,36,36 months,29600,30.6,1266.31,5 years,5,73100,73100,0,27.82,High (20–30),14839.22,15680.95,13328.81,2352.14,0.0,0.0,0,49.0,31,40.49,45.03,50–75K,Very Large (20K+)
101465,20250301,12,3,1,2,60,60 months,34300,15.78,830.11,7 years,7,91600,91600,0,15.9,Medium (10–20),23216.35,11833.31,10058.31,1775.0,0.0,0.0,0,24.9,18,37.45,29.32,75–100K,Very Large (20K+)
101466,20241001,12,4,1,2,60,60 months,13200,13.16,301.42,< 1 year,0,56300,56300,0,12.81,Medium (10–20),5542.92,9174.06,7797.95,1376.11,0.0,0.0,0,50.1,13,23.45,59.08,50–75K,Large (10–20K)
101467,20260101,19,2,3,2,36,36 months,12500,19.98,464.42,3 years,3,71400,71400,0,4.42,Low (0–10),6265.69,7519.43,6391.52,1127.91,0.0,0.0,1,86.0,33,17.51,51.13,50–75K,Large (10–20K)
101468,20250901,4,2,3,2,60,60 months,8400,12.71,189.88,10+ years,10,71600,71600,0,13.87,Medium (10–20),5373.34,3874.79,3293.57,581.22,0.0,0.0,0,57.0,13,11.73,39.21,50–75K,Medium (5–10K)
101469,20260301,18,5,3,2,60,60 months,25900,18.64,666.74,3 years,3,70800,70800,0,22.42,High (20–30),14038.63,13630.63,11586.04,2044.59,0.0,0.0,1,39.7,38,36.58,44.73,50–75K,Very Large (20K+)
101470,20260201,18,3,3,2,60,60 months,13200,14.84,312.92,3 years,3,38700,38700,0,3.42,Low (0–10),5032.77,9355.28,7951.99,1403.29,0.0,0.0,0,78.4,19,34.11,60.24,30–50K,Large (10–20K)
101471,20250401,21,6,1,2,60,60 months,12200,31.8,408.31,7 years,7,142600,142600,0,12.32,Medium (10–20),9008.61,3197.73,2718.07,479.66,0.0,0.0,0,23.0,17,8.56,22.28,Over 100K,Large (10–20K)
101472,20240901,33,2,1,2,60,60 months,7700,36.37,280.06,< 1 year,0,36700,36700,0,8.37,Low (0–10),5978.24,1745.99,1484.09,261.9,0.0,0.0,2,36.3,28,20.98,19.27,30–50K,Medium (5–10K)
101473,20251201,16,3,2,2,36,36 months,5300,15.61,185.31,7 years,7,43400,43400,0,4.39,Low (0–10),4005.23,1677.49,1425.87,251.62,0.0,0.0,0,34.4,19,12.21,26.9,30–50K,Medium (5–10K)
101474,20250901,8,4,2,2,60,60 months,26000,8.3,530.93,< 1 year,0,67900,67900,0,30.21,Very High (30+),15085.34,12339.68,10488.73,1850.95,0.0,0.0,0,43.5,25,38.29,40.34,50–75K,Very Large (20K+)
101475,20241001,16,7,3,2,60,60 months,17100,20.13,454.28,10+ years,10,112000,112000,0,36.2,Very High (30+),5588.03,13245.24,11258.45,1986.79,0.0,0.0,0,94.1,4,15.27,65.84,Over 100K,Large (10–20K)
101476,20250301,7,3,1,2,36,36 months,32400,25.55,1297.66,7 years,7,92800,92800,0,4.62,Low (0–10),17221.63,16458.7,13989.9,2468.8,0.0,0.0,0,36.0,17,34.91,43.18,75–100K,Very Large (20K+)
101477,20251001,10,3,1,2,60,60 months,15500,17.93,393.01,7 years,7,68400,68400,0,4.15,Low (0–10),5847.53,11420.44,9707.37,1713.07,0.0,0.0,0,25.9,10,22.66,62.63,50–75K,Large (10–20K)
101478,20260401,28,3,1,2,36,36 months,13000,20.58,486.98,5 years,5,57900,57900,0,31.46,Very High (30+),5448.51,9057.43,7698.82,1358.61,0.0,0.0,0,22.3,8,22.45,59.22,50–75K,Large (10–20K)
101479,20251001,12,1,3,2,60,60 months,25800,17.93,654.17,3 years,3,43400,43400,0,21.24,High (20–30),9874.24,17173.14,14597.17,2575.97,0.0,0.0,1,28.2,11,59.45,56.58,30–50K,Very Large (20K+)
101480,20260501,4,3,1,2,60,60 months,9700,15.39,232.75,7 years,7,24300,24300,0,15.89,Medium (10–20),3922.21,6230.64,5296.04,934.6,0.0,0.0,0,10.2,23,39.92,54.6,Under 30K,Medium (5–10K)
101481,20251201,6,5,3,2,36,36 months,19900,15.87,698.35,7 years,7,75500,75500,0,12.32,Medium (10–20),11274.43,9429.48,8015.06,1414.42,0.0,0.0,0,69.6,22,26.36,40.28,75–100K,Large (10–20K)
101482,20240901,30,6,3,6,60,60 months,33900,22.3,942.07,3 years,3,76600,76600,0,22.93,High (20–30),31855.11,6513.63,5536.59,977.04,0.0,0.0,2,45.9,18,44.26,16.33,75–100K,Very Large (20K+)
101483,20260201,10,3,3,2,60,60 months,8600,24.61,250.46,< 1 year,0,95800,95800,0,25.5,High (20–30),4054.55,4855.45,4127.13,728.32,0.0,0.0,0,60.9,5,8.98,47.99,75–100K,Medium (5–10K)
101484,20250401,8,2,2,2,60,60 months,12600,25.28,371.9,7 years,7,101500,101500,0,10.96,Medium (10–20),5506.9,8149.23,6926.85,1222.38,0.0,0.0,1,32.3,8,12.41,54.98,Over 100K,Large (10–20K)
101485,20250101,23,2,2,2,36,36 months,21700,17.99,784.4,5 years,5,80000,80000,0,4.6,Low (0–10),10385.05,13047.22,11090.14,1957.08,0.0,0.0,0,43.3,25,27.12,51.11,75–100K,Very Large (20K+)
101486,20250801,7,2,3,2,60,60 months,33900,24.55,986.09,2 years,2,104400,104400,0,34.84,Very High (30+),25875.51,8240.82,7004.7,1236.12,0.0,0.0,0,14.6,14,32.47,20.66,Over 100K,Very Large (20K+)
101487,20250901,10,2,1,2,60,60 months,21600,10.93,468.88,< 1 year,0,118700,118700,0,10.29,Medium (10–20),17779.57,4594.07,3904.96,689.11,0.0,0.0,2,10.3,3,18.2,18.08,Over 100K,Very Large (20K+)
101488,20260301,23,3,3,2,36,36 months,22100,21.71,840.7,2 years,2,70500,70500,0,36.55,Very High (30+),13224.44,12072.92,10261.98,1810.94,0.0,0.0,1,76.9,10,31.35,46.43,50–75K,Very Large (20K+)
101489,20250901,6,4,1,2,36,36 months,29600,22.83,1143.19,< 1 year,0,71500,71500,0,32.28,Very High (30+),10637.8,23235.13,19749.86,3485.27,0.0,0.0,0,64.9,30,41.4,66.72,50–75K,Very Large (20K+)
101490,20250301,5,4,3,2,60,60 months,6900,25.12,203.01,5 years,5,106700,106700,0,27.18,High (20–30),3416.66,3554.3,3021.16,533.14,0.0,0.0,1,22.0,7,6.47,43.78,Over 100K,Medium (5–10K)
101491,20260301,8,4,1,1,36,36 months,12100,18.26,439.02,7 years,7,81000,81000,0,7.9,Low (0–10),7258.65,5145.48,4373.66,771.82,492.94,88.73,0,91.6,8,14.94,36.15,75–100K,Large (10–20K)
101492,20260301,8,1,3,2,36,36 months,33400,19.54,1233.45,7 years,7,121500,121500,0,11.41,Medium (10–20),17590.76,16805.87,14284.99,2520.88,0.0,0.0,1,84.5,22,27.49,42.77,Over 100K,Very Large (20K+)
